text,date,label,label_name,id,toxicity_label,toxicity_score
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689410027872553,1 star,0.6618094444274902
BREAKING NEWS:  Trumps pants expanded abruptly and he had to be rushed to the lavatory.  Like a tire being inflated the seat of his patriotic blue pants could be seen getting larger and larger.  The court recessed briefly as the defendant was attended to.  No explosion!  #maga,2024-04-26,3,current_events,1783689395729830011,1 star,0.624108076095581
"{{USERNAME}} X is riddled with MORE bots and Twitter's best feature - the Explore / Trending tabs - is completely destroyed. 		All the ""worldwide trends"" now are just crypto BS that are amplified by bots and not actual trends.		Moreover, there used to be summaries of breaking news, etc...",2024-04-26,3,current_events,1783689393351618745,1 star,0.7059046626091003
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689332970111155,1 star,0.6618094444274902
Breaking news: I am hammered.,2024-04-26,3,current_events,1783689329425977679,1 star,0.6080142855644226
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689323646206096,1 star,0.7175447940826416
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689299407274408,1 star,0.6009646058082581
"{{USERNAME}} {{USERNAME}} {{USERNAME}} Twitter wasn't for breaking news, it was for being the public square. 		Some wanted it to be the progressive only public square",2024-04-26,3,current_events,1783689295884419273,1 star,0.3560205101966858
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689255681753402,1 star,0.6009646058082581
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689228007661763,1 star,0.6618094444274902
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia {{USERNAME}} #BREAKING_NEWS #NitinGadkari	 {{URL}},2024-04-26,3,current_events,1783689224530874514,1 star,0.6812484860420227
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689223796642147,1 star,0.7175447940826416
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689204062671280,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689204054040950,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203978809368,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203949154779,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203903062487,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203861409910,1 star,0.5233704447746277
BREAKING NEWS: McCarthy Got a Serious Update On His First 100 Days 		{{URL}},2024-04-26,3,current_events,1783689203835941123,1 star,0.5233704447746277
{{USERNAME}} But he loved Trump when he was a Democrat and helped all those Democrats with his endorsements and large campaign contributions.  But then DJT found out how corrupt the DNC has become and began a campaign to take the criminal enterprise down.  Breaking news it’s not. It’s facts.,2024-04-26,3,current_events,1783689182788935855,1 star,0.5661280751228333
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689143848947811,1 star,0.7175447940826416
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689133447389266,1 star,0.6009646058082581
{{USERNAME}} Breaking news,2024-04-26,3,current_events,1783689117034856611,1 star,0.4679666757583618
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689105882202567,1 star,0.7035739421844482
{{USERNAME}} {{USERNAME}} Not really breaking news is it,2024-04-26,3,current_events,1783689091726627043,1 star,0.30481451749801636
{{USERNAME}} Breaking News.   Based on the SCOTUS hearing today President Biden has put Seal Team 6 on standby,2024-04-26,3,current_events,1783689072852050319,1 star,0.6009646058082581
11. breaking news {{URL}},2024-04-26,3,current_events,1783689072373801280,1 star,0.32266977429389954
No #Sanatani will pass without liking this tweet.❤️ Jay Shri krishna 		Jai Shree Ram 🚩🙏 Jai shree krishna 	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia #kohli #BREAKING_NEWS #NitinGadkari #gntm… {{URL}},2024-04-26,3,current_events,1783689068884513085,1 star,0.6577933430671692
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689066774511686,1 star,0.6618094444274902
Happy Friday  🥰#Sanatani 	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadka {{URL}},2024-04-26,3,current_events,1783689035845693546,5 stars,0.3841013014316559
"📢 Breaking news! The $ZRO Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783689035438768155,1 star,0.7216325998306274
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688960058753347,1 star,0.7035739421844482
No #Sanatani will pass without liking this tweet.❤️ Jay Shri krishna 		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia #kohli #BREAKING_NEWS #NitinGadkari #RCBvsSRH {{URL}},2024-04-26,3,current_events,1783688959408902229,1 star,0.6658183932304382
Breaking news! Joel Embid changing name to Joel Green!,2024-04-26,3,current_events,1783688955583713330,1 star,0.5510944128036499
"#BREAKING_NEWS:		After #Russia, #China has invited #Palestanian Resistance Groups,#Hamas and Fatah leaders to visit the country to discuss its conflict with #Israel. {{URL}}",2024-04-26,3,current_events,1783688954749043093,1 star,0.3589334189891815
No #Sanatani will pass without liking this tweet.❤️		Jai Hanuman 🚩	Jai Shree Ram 🚩🙏		#viralvideo #Dhruv_Rathee #MrunalThakur #JEEMains2024 #TejRan #Patna #BREAKING_NEWS #AskHimesh #SRHvRCB #StocksToBuy #StockMarket #Modi_Ka_5G_Ghotala #RCBvsSRH 	Kholi {{URL}},2024-04-26,3,current_events,1783688929864220951,1 star,0.6621723175048828
{{USERNAME}} {{USERNAME}} {{USERNAME}} You just randomly claiming that they'd have censored the Oct 7 thing somehow when Twitter literally rose to prominence because of breaking news stories like Oct 7 is crazy		Bro musk taking over made Twitter LESS USABLE for that exact situation,2024-04-26,3,current_events,1783688920644960705,1 star,0.5539669990539551
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688914139598986,1 star,0.7035739421844482
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688904928887244,1 star,0.6618094444274902
"📢 Breaking news! The $ZRO Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688896225608079,1 star,0.7216325998306274
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadkari	 {{URL}},2024-04-26,3,current_events,1783688886209937757,1 star,0.6753429174423218
Breaking news: KCP can't defend Anthony Davis,2024-04-26,3,current_events,1783688864114291089,1 star,0.6562349200248718
This is real	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia #kohli #BREAKING_NEWS #NitinGadkari #RashmikaMandanna #RaashiiKhanna #MrunalThakur #T20WorldCup2024 #ViratKohli𓃵 {{URL}},2024-04-26,3,current_events,1783688863950754064,5 stars,0.35990968346595764
"*BREAKING NEWS*		JUST IN: 🇺🇸 President Biden proposes a 44.6% capital gains tax, the highest in history	The proposal also includes a 25% tax on unrealized gains for high-net-worth individuals	*Indian markets-be prepared for the biggest rally of the decade*	{{URL}}",2024-04-26,3,current_events,1783688828479561830,1 star,0.5912535786628723
"{{USERNAME}} {{USERNAME}} That's not ""breaking news"" dude.",2024-04-26,3,current_events,1783688816605462676,1 star,0.4020503759384155
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688796862656829,1 star,0.7035739421844482
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688778596360663,1 star,0.6618094444274902
"{{USERNAME}} {{USERNAME}} Breaking news.  “ Iran-backed militias inciting US students to escalate university protests, mock calls for restraint“",2024-04-26,3,current_events,1783688767980581252,1 star,0.6121160387992859
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688748993032537,1 star,0.7035739421844482
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688712036958529,1 star,0.7175447940826416
🚨BREAKING NEWS🚨	{{USERNAME}} admits he jumped the gun saying {{USERNAME}} and {{USERNAME}} will bridge back to SOL. Both will remain on ETH indefinitely {{URL}},2024-04-26,3,current_events,1783688670878310772,1 star,0.6862369179725647
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadkari 	{{USERNAME}} #bbcqt	 {{URL}},2024-04-26,3,current_events,1783688656374628793,1 star,0.6709583401679993
{{USERNAME}} 🌟 Breaking news! #SolTradingBot''s server has been upgraded for optimal performance. Discover the improvements: {{URL}} Bot Search and Check Projects: {{URL}} #Solana $STBOT 🚀	{{USERNAME}} 		#catcoin #memecoin {{URL}},2024-04-26,3,current_events,1783688655271530686,1 star,0.41925933957099915
Exactly. We interrupt this program for breaking news from the White House....💥😎🤩🥂👊 {{URL}},2024-04-26,3,current_events,1783688607607509299,1 star,0.4258808195590973
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏		#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadkari 	{{USERNAME}} #bbcqt 		 {{URL}},2024-04-26,3,current_events,1783688595301376329,1 star,0.6709583401679993
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688583619948745,1 star,0.6618094444274902
"📢 Breaking news! The $BLAST Airdrop has started, and I've scored a massive 1700000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688553030950941,1 star,0.7035739421844482
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadkari	#जय__जय__श्री__राम #जय_वीर_तेजाजी {{URL}},2024-04-26,3,current_events,1783688552515301731,1 star,0.639631450176239
"📢 Breaking news! The $ZRO Airdrop has started, and I've scored a massive 17000 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688547964244371,1 star,0.7370414733886719
"📢 Breaking news! The $ZKS Airdrop has started, and I've scored a massive 1700 tokens! Check your rewards now! 💎💰 {{URL}} {{URL}}",2024-04-26,3,current_events,1783688513092805108,1 star,0.6618094444274902
Vikings Select McCarthy	Breaking News: Vikings Move Up to Get Their QB {{URL}},2024-04-26,3,current_events,1783688487222329402,1 star,0.3131990432739258
No #Sanatani will pass without liking this tweet.❤️		Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia kohli #BREAKING_NEWS #NitinGadkari	 {{URL}},2024-04-26,3,current_events,1783688472177557529,1 star,0.6753429174423218
Potential for significant expansion {{USERNAME}} 	Jai Shree Ram 🚩🙏	#RCBvsSRH #AkhileshYadav	#viralvideo #Dhruv_Rathee #Chokli #DalitVirodhiBJP #SuryaWinningBlrSouth #ซินเทจ #TamannaahBhatia #kohli #BREAKING_NEWS #NitinGadkari {{URL}},2024-04-26,3,current_events,1783688442876219438,4 stars,0.22614021599292755
